,run_dir,train_data,val_data,test_data,recycle,recycle_delay,recycle_flip,epochs,lr,lr_schedule,lr_schedule_step_size,lr_schedule_gamma,lr_schedule_eta_min,lr_warmup_epochs,optimizer,swa,swa_start_epoch,swa_lr,freeze_batch_norm,mb_size,device,tensorboard_dir,checkpoints_dir,best_checkpoints_only,augment,model,pretrained,pretrained_weights,pretrained_conv_weights,classes,tasks,weighted_loss,label_smoothing,data,mnist_rows,mnist_cols,ddsm_views,adni_views,chexpert_views,view_dropout,dropout,attention_heads,attention_downsampling,attention_combine,attention_bidirectional,attention_l1_loss,attention_entmax_alpha,attention_softmax_scale,attention_tokens,attention_token_layers,attention_tokenize_a,attention_implementation,normalize,num_workers,autocast,git_commit,optimize_tag,direction,best_epoch,roc_auc/val,roc_auc/test
238,log-from-cluster/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-ln-add-linear-do-attnl1-0.0-softmax-attntokens-16-attntokenlayers-3-data-ddsm-view-ccmlo-run3-fold3-augcoflip-weight-cosine0.0001-warmup30-swa,"['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset4.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset0.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset1.h5']",['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset2.h5'],['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset3.h5'],,5,False,300,0.0001,CosineAnnealingLR,,,1e-06,30,Adam,True,250,1e-06,False,24,cuda,logs/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-ln-add-linear-do-attnl1-0.0-softmax-attntokens-16-attntokenlayers-3-data-ddsm-view-ccmlo-run3-fold3-augcoflip-weight-cosine0.0001-warmup30-swa,checkpoints/checkpoints-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-ln-add-linear-do-attnl1-0.0-softmax-attntokens-16-attntokenlayers-3-data-ddsm-view-ccmlo-run3-fold3-augcoflip-weight-cosine0.0001-warmup30-swa,True,"['coflip', 'elastic', 'crop20']",TwoViewAttentionResNet18ShallowTop,,,,2,1,True,False,DDSMDataset,,,"['cc', 'mlo']","['mri', 'pet']","['frontal', 'lateral']",,,12.0,1.0,ln-add-linear-do,,0.0,softmax,,16.0,3.0,,traditional,True,4,True,65fc70f,roc_auc/val,last,300,0.7802051305770874,0.8497596383094788
239,log-from-cluster/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-ln-add-linear-do-attnl1-0.0-softmax-attntokens-16-attntokenlayers-3-data-ddsm-view-ccmlo-run3-fold4-augcoflip-weight-cosine0.0001-warmup30-swa,"['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset0.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset1.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset2.h5']",['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset3.h5'],['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset4.h5'],,5,False,300,0.0001,CosineAnnealingLR,,,1e-06,30,Adam,True,250,1e-06,False,24,cuda,logs/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-ln-add-linear-do-attnl1-0.0-softmax-attntokens-16-attntokenlayers-3-data-ddsm-view-ccmlo-run3-fold4-augcoflip-weight-cosine0.0001-warmup30-swa,checkpoints/checkpoints-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-ln-add-linear-do-attnl1-0.0-softmax-attntokens-16-attntokenlayers-3-data-ddsm-view-ccmlo-run3-fold4-augcoflip-weight-cosine0.0001-warmup30-swa,True,"['coflip', 'elastic', 'crop20']",TwoViewAttentionResNet18ShallowTop,,,,2,1,True,False,DDSMDataset,,,"['cc', 'mlo']","['mri', 'pet']","['frontal', 'lateral']",,,12.0,1.0,ln-add-linear-do,,0.0,softmax,,16.0,3.0,,traditional,True,4,True,65fc70f,roc_auc/val,last,300,0.8529647588729858,0.7627646327018738
240,log-from-cluster/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-ln-add-linear-do-attnl1-0.0-softmax-attntokens-32-attntokenlayers-3-attnbidirectional-data-ddsm-view-ccmlo-run1-fold0-augcoflip-weight-cosine0.0001-warmup30-swa,"['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset1.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset2.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset3.h5']",['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset4.h5'],['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset0.h5'],,5,False,300,0.0001,CosineAnnealingLR,,,1e-06,30,Adam,True,250,1e-06,False,24,cuda,logs/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-ln-add-linear-do-attnl1-0.0-softmax-attntokens-32-attntokenlayers-3-attnbidirectional-data-ddsm-view-ccmlo-run1-fold0-augcoflip-weight-cosine0.0001-warmup30-swa,checkpoints/checkpoints-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-ln-add-linear-do-attnl1-0.0-softmax-attntokens-32-attntokenlayers-3-attnbidirectional-data-ddsm-view-ccmlo-run1-fold0-augcoflip-weight-cosine0.0001-warmup30-swa,True,"['coflip', 'elastic', 'crop20']",TwoViewAttentionResNet18ShallowTop,,,,2,1,True,False,DDSMDataset,,,"['cc', 'mlo']","['mri', 'pet']","['frontal', 'lateral']",,,12.0,1.0,ln-add-linear-do,True,0.0,softmax,,32.0,3.0,,traditional,True,4,True,65fc70f,roc_auc/val,last,300,0.7665006518363953,0.8526923060417175
241,log-from-cluster/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-ln-add-linear-do-attnl1-0.0-softmax-attntokens-32-attntokenlayers-3-attnbidirectional-data-ddsm-view-ccmlo-run1-fold1-augcoflip-weight-cosine0.0001-warmup30-swa,"['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset2.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset3.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset4.h5']",['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset0.h5'],['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset1.h5'],,5,False,300,0.0001,CosineAnnealingLR,,,1e-06,30,Adam,True,250,1e-06,False,24,cuda,logs/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-ln-add-linear-do-attnl1-0.0-softmax-attntokens-32-attntokenlayers-3-attnbidirectional-data-ddsm-view-ccmlo-run1-fold1-augcoflip-weight-cosine0.0001-warmup30-swa,checkpoints/checkpoints-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-ln-add-linear-do-attnl1-0.0-softmax-attntokens-32-attntokenlayers-3-attnbidirectional-data-ddsm-view-ccmlo-run1-fold1-augcoflip-weight-cosine0.0001-warmup30-swa,True,"['coflip', 'elastic', 'crop20']",TwoViewAttentionResNet18ShallowTop,,,,2,1,True,False,DDSMDataset,,,"['cc', 'mlo']","['mri', 'pet']","['frontal', 'lateral']",,,12.0,1.0,ln-add-linear-do,True,0.0,softmax,,32.0,3.0,,traditional,True,4,True,65fc70f,roc_auc/val,last,300,0.8075961470603943,0.8046252131462097
242,log-from-cluster/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-ln-add-linear-do-attnl1-0.0-softmax-attntokens-32-attntokenlayers-3-attnbidirectional-data-ddsm-view-ccmlo-run1-fold2-augcoflip-weight-cosine0.0001-warmup30-swa,"['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset3.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset4.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset0.h5']",['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset1.h5'],['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset2.h5'],,5,False,300,0.0001,CosineAnnealingLR,,,1e-06,30,Adam,True,250,1e-06,False,24,cuda,logs/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-ln-add-linear-do-attnl1-0.0-softmax-attntokens-32-attntokenlayers-3-attnbidirectional-data-ddsm-view-ccmlo-run1-fold2-augcoflip-weight-cosine0.0001-warmup30-swa,checkpoints/checkpoints-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-ln-add-linear-do-attnl1-0.0-softmax-attntokens-32-attntokenlayers-3-attnbidirectional-data-ddsm-view-ccmlo-run1-fold2-augcoflip-weight-cosine0.0001-warmup30-swa,True,"['coflip', 'elastic', 'crop20']",TwoViewAttentionResNet18ShallowTop,,,,2,1,True,False,DDSMDataset,,,"['cc', 'mlo']","['mri', 'pet']","['frontal', 'lateral']",,,12.0,1.0,ln-add-linear-do,True,0.0,softmax,,32.0,3.0,,traditional,True,4,True,65fc70f,roc_auc/val,last,300,0.8352272510528564,0.7513846158981323
243,log-from-cluster/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-ln-add-linear-do-attnl1-0.0-softmax-attntokens-32-attntokenlayers-3-attnbidirectional-data-ddsm-view-ccmlo-run1-fold3-augcoflip-weight-cosine0.0001-warmup30-swa,"['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset4.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset0.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset1.h5']",['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset2.h5'],['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset3.h5'],,5,False,300,0.0001,CosineAnnealingLR,,,1e-06,30,Adam,True,250,1e-06,False,24,cuda,logs/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-ln-add-linear-do-attnl1-0.0-softmax-attntokens-32-attntokenlayers-3-attnbidirectional-data-ddsm-view-ccmlo-run1-fold3-augcoflip-weight-cosine0.0001-warmup30-swa,checkpoints/checkpoints-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-ln-add-linear-do-attnl1-0.0-softmax-attntokens-32-attntokenlayers-3-attnbidirectional-data-ddsm-view-ccmlo-run1-fold3-augcoflip-weight-cosine0.0001-warmup30-swa,True,"['coflip', 'elastic', 'crop20']",TwoViewAttentionResNet18ShallowTop,,,,2,1,True,False,DDSMDataset,,,"['cc', 'mlo']","['mri', 'pet']","['frontal', 'lateral']",,,12.0,1.0,ln-add-linear-do,True,0.0,softmax,,32.0,3.0,,traditional,True,4,True,65fc70f,roc_auc/val,last,300,0.7799999713897705,0.8445512652397156
244,log-from-cluster/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-ln-add-linear-do-attnl1-0.0-softmax-attntokens-32-attntokenlayers-3-attnbidirectional-data-ddsm-view-ccmlo-run1-fold4-augcoflip-weight-cosine0.0001-warmup30-swa,"['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset0.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset1.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset2.h5']",['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset3.h5'],['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset4.h5'],,5,False,300,0.0001,CosineAnnealingLR,,,1e-06,30,Adam,True,250,1e-06,False,24,cuda,logs/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-ln-add-linear-do-attnl1-0.0-softmax-attntokens-32-attntokenlayers-3-attnbidirectional-data-ddsm-view-ccmlo-run1-fold4-augcoflip-weight-cosine0.0001-warmup30-swa,checkpoints/checkpoints-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-ln-add-linear-do-attnl1-0.0-softmax-attntokens-32-attntokenlayers-3-attnbidirectional-data-ddsm-view-ccmlo-run1-fold4-augcoflip-weight-cosine0.0001-warmup30-swa,True,"['coflip', 'elastic', 'crop20']",TwoViewAttentionResNet18ShallowTop,,,,2,1,True,False,DDSMDataset,,,"['cc', 'mlo']","['mri', 'pet']","['frontal', 'lateral']",,,12.0,1.0,ln-add-linear-do,True,0.0,softmax,,32.0,3.0,,traditional,True,4,True,65fc70f,roc_auc/val,last,300,0.8074919581413269,0.7461602091789246
245,log-from-cluster/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-ln-add-linear-do-attnl1-0.0-softmax-attntokens-32-attntokenlayers-3-attnbidirectional-data-ddsm-view-ccmlo-run2-fold0-augcoflip-weight-cosine0.0001-warmup30-swa,"['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset1.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset2.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset3.h5']",['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset4.h5'],['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset0.h5'],,5,False,300,0.0001,CosineAnnealingLR,,,1e-06,30,Adam,True,250,1e-06,False,24,cuda,logs/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-ln-add-linear-do-attnl1-0.0-softmax-attntokens-32-attntokenlayers-3-attnbidirectional-data-ddsm-view-ccmlo-run2-fold0-augcoflip-weight-cosine0.0001-warmup30-swa,checkpoints/checkpoints-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-ln-add-linear-do-attnl1-0.0-softmax-attntokens-32-attntokenlayers-3-attnbidirectional-data-ddsm-view-ccmlo-run2-fold0-augcoflip-weight-cosine0.0001-warmup30-swa,True,"['coflip', 'elastic', 'crop20']",TwoViewAttentionResNet18ShallowTop,,,,2,1,True,False,DDSMDataset,,,"['cc', 'mlo']","['mri', 'pet']","['frontal', 'lateral']",,,12.0,1.0,ln-add-linear-do,True,0.0,softmax,,32.0,3.0,,traditional,True,4,True,65fc70f,roc_auc/val,last,300,0.746886670589447,0.8801922798156738
246,log-from-cluster/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-ln-add-linear-do-attnl1-0.0-softmax-attntokens-32-attntokenlayers-3-attnbidirectional-data-ddsm-view-ccmlo-run2-fold1-augcoflip-weight-cosine0.0001-warmup30-swa,"['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset2.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset3.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset4.h5']",['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset0.h5'],['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset1.h5'],,5,False,300,0.0001,CosineAnnealingLR,,,1e-06,30,Adam,True,250,1e-06,False,24,cuda,logs/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-ln-add-linear-do-attnl1-0.0-softmax-attntokens-32-attntokenlayers-3-attnbidirectional-data-ddsm-view-ccmlo-run2-fold1-augcoflip-weight-cosine0.0001-warmup30-swa,checkpoints/checkpoints-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-ln-add-linear-do-attnl1-0.0-softmax-attntokens-32-attntokenlayers-3-attnbidirectional-data-ddsm-view-ccmlo-run2-fold1-augcoflip-weight-cosine0.0001-warmup30-swa,True,"['coflip', 'elastic', 'crop20']",TwoViewAttentionResNet18ShallowTop,,,,2,1,True,False,DDSMDataset,,,"['cc', 'mlo']","['mri', 'pet']","['frontal', 'lateral']",,,12.0,1.0,ln-add-linear-do,True,0.0,softmax,,32.0,3.0,,traditional,True,4,True,65fc70f,roc_auc/val,last,300,0.8061538338661194,0.779106855392456
247,log-from-cluster/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-ln-add-linear-do-attnl1-0.0-softmax-attntokens-32-attntokenlayers-3-attnbidirectional-data-ddsm-view-ccmlo-run2-fold2-augcoflip-weight-cosine0.0001-warmup30-swa,"['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset3.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset4.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset0.h5']",['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset1.h5'],['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset2.h5'],,5,False,300,0.0001,CosineAnnealingLR,,,1e-06,30,Adam,True,250,1e-06,False,24,cuda,logs/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-ln-add-linear-do-attnl1-0.0-softmax-attntokens-32-attntokenlayers-3-attnbidirectional-data-ddsm-view-ccmlo-run2-fold2-augcoflip-weight-cosine0.0001-warmup30-swa,checkpoints/checkpoints-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-ln-add-linear-do-attnl1-0.0-softmax-attntokens-32-attntokenlayers-3-attnbidirectional-data-ddsm-view-ccmlo-run2-fold2-augcoflip-weight-cosine0.0001-warmup30-swa,True,"['coflip', 'elastic', 'crop20']",TwoViewAttentionResNet18ShallowTop,,,,2,1,True,False,DDSMDataset,,,"['cc', 'mlo']","['mri', 'pet']","['frontal', 'lateral']",,,12.0,1.0,ln-add-linear-do,True,0.0,softmax,,32.0,3.0,,traditional,True,4,True,65fc70f,roc_auc/val,last,300,0.8329346179962158,0.7402051091194153
248,log-from-cluster/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-ln-add-linear-do-attnl1-0.0-softmax-attntokens-32-attntokenlayers-3-attnbidirectional-data-ddsm-view-ccmlo-run2-fold3-augcoflip-weight-cosine0.0001-warmup30-swa,"['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset4.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset0.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset1.h5']",['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset2.h5'],['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset3.h5'],,5,False,300,0.0001,CosineAnnealingLR,,,1e-06,30,Adam,True,250,1e-06,False,24,cuda,logs/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-ln-add-linear-do-attnl1-0.0-softmax-attntokens-32-attntokenlayers-3-attnbidirectional-data-ddsm-view-ccmlo-run2-fold3-augcoflip-weight-cosine0.0001-warmup30-swa,checkpoints/checkpoints-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-ln-add-linear-do-attnl1-0.0-softmax-attntokens-32-attntokenlayers-3-attnbidirectional-data-ddsm-view-ccmlo-run2-fold3-augcoflip-weight-cosine0.0001-warmup30-swa,True,"['coflip', 'elastic', 'crop20']",TwoViewAttentionResNet18ShallowTop,,,,2,1,True,False,DDSMDataset,,,"['cc', 'mlo']","['mri', 'pet']","['frontal', 'lateral']",,,12.0,1.0,ln-add-linear-do,True,0.0,softmax,,32.0,3.0,,traditional,True,4,True,65fc70f,roc_auc/val,last,300,0.753333330154419,0.8443509340286255
249,log-from-cluster/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-ln-add-linear-do-attnl1-0.0-softmax-attntokens-32-attntokenlayers-3-attnbidirectional-data-ddsm-view-ccmlo-run2-fold4-augcoflip-weight-cosine0.0001-warmup30-swa,"['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset0.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset1.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset2.h5']",['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset3.h5'],['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset4.h5'],,5,False,300,0.0001,CosineAnnealingLR,,,1e-06,30,Adam,True,250,1e-06,False,24,cuda,logs/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-ln-add-linear-do-attnl1-0.0-softmax-attntokens-32-attntokenlayers-3-attnbidirectional-data-ddsm-view-ccmlo-run2-fold4-augcoflip-weight-cosine0.0001-warmup30-swa,checkpoints/checkpoints-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-ln-add-linear-do-attnl1-0.0-softmax-attntokens-32-attntokenlayers-3-attnbidirectional-data-ddsm-view-ccmlo-run2-fold4-augcoflip-weight-cosine0.0001-warmup30-swa,True,"['coflip', 'elastic', 'crop20']",TwoViewAttentionResNet18ShallowTop,,,,2,1,True,False,DDSMDataset,,,"['cc', 'mlo']","['mri', 'pet']","['frontal', 'lateral']",,,12.0,1.0,ln-add-linear-do,True,0.0,softmax,,32.0,3.0,,traditional,True,4,True,65fc70f,roc_auc/val,last,300,0.7936698794364929,0.746990442276001
250,log-from-cluster/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-ln-add-linear-do-attnl1-0.0-softmax-attntokens-32-attntokenlayers-3-attnbidirectional-data-ddsm-view-ccmlo-run3-fold0-augcoflip-weight-cosine0.0001-warmup30-swa,"['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset1.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset2.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset3.h5']",['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset4.h5'],['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset0.h5'],,5,False,300,0.0001,CosineAnnealingLR,,,1e-06,30,Adam,True,250,1e-06,False,24,cuda,logs/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-ln-add-linear-do-attnl1-0.0-softmax-attntokens-32-attntokenlayers-3-attnbidirectional-data-ddsm-view-ccmlo-run3-fold0-augcoflip-weight-cosine0.0001-warmup30-swa,checkpoints/checkpoints-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-ln-add-linear-do-attnl1-0.0-softmax-attntokens-32-attntokenlayers-3-attnbidirectional-data-ddsm-view-ccmlo-run3-fold0-augcoflip-weight-cosine0.0001-warmup30-swa,True,"['coflip', 'elastic', 'crop20']",TwoViewAttentionResNet18ShallowTop,,,,2,1,True,False,DDSMDataset,,,"['cc', 'mlo']","['mri', 'pet']","['frontal', 'lateral']",,,12.0,1.0,ln-add-linear-do,True,0.0,softmax,,32.0,3.0,,traditional,True,4,True,65fc70f,roc_auc/val,last,300,0.7667081952095032,0.8450961709022522
